“ㅇㅠㅇㅇㅣㅇㅣㅂㅜㄹㅇㅣㄹ”	"/SS+ㅇㅠㅇㅇㅣㅇㅣㅂㅜㄹㅇㅣㄹ/NNG+",
ㄱㅕㅁㅎㅐ	ㄱㅕㅁㅎㅏ/VV+ㅇㅏ,
ㅎㅐㅆㄷㅏ.”	ㅎㅏ/VV+ㅇㅏㅆ/EP+ㄷㅏ/EF+./SF+",ㅎㅏ/XSV+ㅇㅏㅆ/EP+ㄷㅏ/EF+./SF+"/SS+ㅇㅣ,
ㅅㅏㄹㅍㅕㅂㅘㄷㅗ	ㅅㅏㄹㅍㅕㅂㅗ/VV+ㅇㅏㄷㅗ,
ㅁㅗㅇㅏㅈㅜㄴㅡㄴ	ㅁㅗㅇㅡ/VV+ㅇㅏ/EC+ㅈㅜ/VX+ㄴㅡㄴ,
‘ㅇㅚㄱㅜㄱㅇㅓ’ㅇㅕㅆ	'/SS+ㅇㅚㄱㅜㄱㅇㅓ/NNG+'/SS+ㅇㅣ/VCP+ㅇㅓㅆ,
ㄴㅓㄴㄷㅔ	ㄴㅓ/NP+ㅇㅣ/VCP+ㄴㄷㅔ,
‘ㅅㅏㄴㅌㅗㄲㅣ’	'/SS+ㅅㅏㄴㅌㅗㄲㅣ/NNP+',
ㅇㅛㄱㅓㄹ	ㅇㅛㄱㅓㅅ/NP+ㄹ,
ㄸㅢㅇㅝㅅㅓ	ㄸㅢㅇㅜ/VV+ㅇㅓㅅㅓ,
ㅎㅐㅂㅘ	ㅎㅏ/XSV+ㅇㅏ/EC+ㅂㅗ/VX+ㅇㅏ,ㅎㅐㅂㅗ/VV+ㅇㅏ,
ㅇㅟㅎㅐㅅㅓ}	ㅇㅟㅎㅏ/VV+ㅇㅏㅅㅓ/EC+}/SS+ㅇㅣ,
ㄷㅐㅎㅐㅅㅓ”“	ㄷㅐㅎㅏ/VV+ㅇㅏㅅㅓ/EC+"/SS+",
ㅌㅔㄴㄷㅔ”	ㅌㅓ/NNB+ㅇㅣ/VCP+ㄴㄷㅔ/EC+"/SS+ㅇㅣ,
ㄱㅏㄲㅏㅇㅝㅇㅑㅎㅏㄹ	ㄱㅏㄲㅏㅂ/VA+ㅇㅓㅇㅑ/EC+ㅎㅏ/VX+ㄹ,
ㅈㅓㅈㅣㄹㄹㅓㅈㅣㄹ	ㅈㅓㅈㅣㄹㅡ/VV+ㅇㅓ/EC+ㅈㅣ/VX+ㄹ,
ㅎㅜㄷㅡㄹㄱㅓㄹㅕㅆ	ㅎㅜㄷㅡㄹㄱㅓㄹㅣ/VV+ㅇㅓㅆ,
ㅈㅓㅁㅎㅐ	ㅈㅓㅁㅎㅏ/VV+ㅇㅏ,
ㅂㅓㅅㄱㅕㅆ	ㅂㅓㅅㄱㅣ/VV+ㅇㅓㅆ,
ㅎㅐㅂㅗㄴㄷㅏㅁㅕㄴ	ㅎㅏ/XSV+ㅇㅏ/EC+ㅂㅗ/VX+ㄴㄷㅏㅁㅕㄴ,
‘ㄱㅗㅇㅇㅑㄱㅅㅜ’	'/SS+ㄱㅗㅇㅇㅑㄱㅅㅜ/NNG+',
ㄸㅟㅇㅓㄴㅗㄴㄷㅏ	ㄸㅟㅇㅓㄴㅗㄹ/VV+ㄴㄷㅏ,
ㄱㅏㄹㅣㅇㅝㅈㅕ	ㄱㅏㄹㅣㅇㅜ/VV+ㅇㅓ/EC+ㅈㅣ/VX+ㅇㅓ,
ㅇㅣㄹㅇㅡㅋㅕㅆㅇㅓㅆ	ㅇㅣㄹㅇㅡㅋㅣ/VV+ㅇㅓㅆㅇㅓㅆ,
ㄷㅗㅁㅏㅇㄱㅏㅆ	ㄷㅗㅁㅏㅇㄱㅏ/VV+ㅇㅏㅆ,
ㅇㅏㅍㅈㅏㅇㅅㅓㅅㅓ	ㅇㅏㅍㅈㅏㅇㅅㅓ/VV+ㅇㅓㅅㅓ,
ㄴㅏㅇㅘㅆㄷㅏ’	ㄴㅏㅇㅗ/VV+ㅇㅏㅆ/EP+ㄷㅏ/EC+'/SS+ㅇㅣ,
ㅇㅣㄹㅇㅓㄴㅏㄷㅗ	ㅇㅣㄹㅇㅓㄴㅏ/VV+ㅇㅏㄷㅗ,
ㅅㅏㄹㅍㅕㅂㅘㅇㅑ	ㅅㅏㄹㅍㅕㅂㅗ/VV+ㅇㅏㅇㅑ,
ㅎㅐㄹㅏ	ㅎㅏ/VV+ㅇㅏㄹㅏ,ㅎㅏ/XSA+ㅇㅏㄹㅏ,ㅎㅏ/XSV+ㅇㅏㄹㅏ,ㅎㅏ/VX+ㅇㅏㄹㅏ,
ㅊㅣㄷㅏㄹ	ㅊㅣㄷㅏㄷ,
‘日本哲學史’	'/SS+日本哲學史/SH+'/SS+ㅇㅣ,
‘ㄷㅗㅇㅂㅏㅇㅅㅣㅅㅜㅊㅓㄴㅁㅕㅇㅈㅣㅇㅘㅇ’	'/SS+ㄷㅗㅇㅂㅏㅇㅅㅣㅅㅜㅊㅓㄴㅁㅕㅇㅈㅣㅇㅘㅇ/NNP+',
ㅅㅣㅂㄴㅣㄲㅏ?』	ㅅㅣ/EP+ㅂㄴㅣㄲㅏ/EF+?/SF+』/SS+ㅇㅣ,
ㅇㅗㄹㄹㅏㄱㅏㅇㅑ	ㅇㅗㄹㄹㅏㄱㅏ/VV+ㅇㅏㅇㅑ,
ㅂㅜㅌㄷㅡㄹㄹㅕㅆ	ㅂㅜㅌㄷㅡㄹㄹㅣ/VV+ㅇㅓㅆ,
ㅇㅏㄹㄹㅕㅈㅕㄷㅗ	ㅇㅏㄹㄹㅣ/VV+ㅇㅓ/EC+ㅈㅣ/VX+ㅇㅓㄷㅗ,
ㅂㅏㄷㄷㅡㄹ	ㅂㅏㄷㄷㅡㄹ/VV+ㄹ,
ㄱㅜㄹㄹㅕㄹㅏ	ㄱㅜㄹㄹㅣ/VV+ㅇㅓㄹㅏ,
‘ㅇㅣㄱㅛㄷㅗ’	'/SS+ㅇㅣㄱㅛㄷㅗ/NNG+'/SS+ㅇㅣ,'/SS+ㅇㅣㄱㅛㄷㅗ/NNG+',
ㅂㅏㄷㄷㅡㄻ	ㅂㅏㄷㄷㅡㄹ/VV+ㅁ,
‘ㄴㅚㅁㅜㄹㅈㅜㄱㅣ’	'/SS+ㄴㅚㅁㅜㄹ/NNG+ㅈㅜ/VV+ㄱㅣ/ETN+',
ㄱㅜㅂㅎㅕㅅㅓ	ㄱㅜㅂㅎㅣ/VV+ㅇㅓㅅㅓ,
ㅂㅏㄷㄷㅡㄴ	ㅂㅏㄷㄷㅡㄹ/VV+ㄴ,
ㄷㅡㄹㄹㅓㅅㅓ	ㄷㅡㄹㄹㅡ/VV+ㅇㅓㅅㅓ,
Tel	tel,
‘萬物’	'/SS+萬物/SH+',
ㅂㅣㄹㄹㅕㅆ	ㅂㅣㄹㄹㅣ/VV+ㅇㅓㅆ,
ㅅㅗㄴㅆㅓㅇㅑ	ㅅㅗㄴㅆㅡ/VV+ㅇㅓㅇㅑ,
ㅁㅏㄴㄷㅡㄴㄷㅏㅁㅕㄴㅅㅓ	ㅁㅏㄴㄷㅡㄹ/VV+ㄴㄷㅏㅁㅕㄴㅅㅓ,
ㅎㅏㄴㄱㅓ	ㅎㅏ/XSA+ㄴ/ETM+ㄱㅓ/NNB+ㅇㅣ,ㅎㅏ/XSV+ㄴ/ETM+ㄱㅓ/NNB+ㅇㅣ,
ㄸㅡㅁㅎㅐ	ㄸㅡㅁㅎㅏ/VA+ㅇㅏ,
ㅎㅏㄴㄱㅔ	ㅎㅏ/XSA+ㄴ/ETM+ㄱㅓㅅ/NNB+ㅇㅣ,ㅎㅏ/XSV+ㄴ/ETM+ㄱㅓㅅ/NNB+ㅇㅣ,
ㅇㅛㄱㅔ	ㅇㅛㄱㅓㅅ/NP+ㅇㅣ,ㅇㅛㄱㅣ/NP+ㅇㅔ,
ㅈㅣㄴㅎㅐㅈㅕㅆ	ㅈㅣㄴㅎㅏ/VA+ㅇㅏ/EC+ㅈㅣ/VX+ㅇㅓㅆ,
ㄱㅏㅍㅏㄹㅗㅇㅜㄴ	ㄱㅏㅍㅏㄹㅗㅂ/VA+ㄴ,
‘論萬物之二元’	'/SS+論萬物之二元/SH+',
ㅇㅣㅂㅎㅕㅈㅜㄹㄹㅕㄱㅗ	ㅇㅣㅂㅎㅣ/VV+ㅇㅓ/EC+ㅈㅜ/VX+ㄹㄹㅕㄱㅗ,
ㅎㅐㄷㅗ	ㅎㅏ/XSV+ㅇㅏㄷㅗ,ㅎㅏ/VX+ㅇㅏㄷㅗ,ㅎㅏ/XSA+ㅇㅏㄷㅗ,ㅎㅏ/VV+ㅇㅏㄷㅗ,
‘洋’	'/SS+洋/SH+',
ㄲㅗㅂㅎㅕㅆㅇㅓㅆ	ㄲㅗㅂㅎㅣ/VV+ㅇㅓㅆㅇㅓㅆ,
ㅍㅣㅇㅝㅇㅘㅆ	ㅍㅣㅇㅜ/VV+ㅇㅓ/EC+ㅇㅗ/VX+ㅇㅏㅆ,
ㅆㅓㄱㅇㅕㅆ	ㅆㅓㄱㅇㅣ/VV+ㅇㅓㅆ,
ㄷㅗㄴㅡㄴㄱㅓ	ㄷㅗㄹ/VV+ㄴ/ETM+ㄱㅓ/NNB+ㅇㅣ,
ㅎㅐㄷㅜ	ㅎㅏ/VV+ㅇㅏㄷㅜ,ㅎㅏ/XSV+ㅇㅏㄷㅜ,ㅎㅏ/VX+ㅇㅏㄷㅜ,
ㅎㅐㄷㅝ	ㅎㅏ/VV+ㅇㅏ/EC+ㄷㅜ/VX+ㅇㅓ,
ㅇㅜㄹㅓㄹㅓ	ㅇㅜㄹㅓㄹㅡ/VV+ㅇㅓ,
ㅂㅗㅅㅔㅇㅛ	ㅇㅏ/EC+ㅂㅗ/VX+ㅅㅣ/EP+ㅇㅓㅇㅛ,
‘ㅇㅑㄱㅂㅕㄴ’	'/SS+ㅇㅑㄱㅂㅕㄴ/NNG+',
“ㅊㅓㄴㅎㅏㅁㅏㄴㅅㅔㄱㅗㅇㄱㅗㅇ”	"/SS+ㅊㅓㄴㅎㅏ/NNG+ㅁㅏㄴㅅㅔ/NNG+ㄱㅗㅇㄱㅗㅇ/NNG+",
ㅁㅐㅊㅐ	ㅁㅐㅊㅔ,
ㄴㅗㅍㅇㅕㄱㅏㄹ	ㄴㅗㅍㅇㅣ/VV+ㅇㅓ/EC+ㄱㅏ/VX+ㄹ,
ㅍㅐㄹㅐㅇㅇㅣㄹㅏㄱㅗ	ㅍㅐㄹㅐㅇㅇㅣ/NNG+ㅇㅣ/VCP+ㄹㅏㄱㅗ,
ㅅㅏㅇㅣㅇㅓㅆㄱㅣ	ㅅㅏㅇㅣ/NNG+ㅇㅣ/VCP+ㅇㅓㅆ/EP+ㄱㅣ,
ㄴㅏㄹㄹㅕㅂㅗㄴㅐ	ㄴㅏㄹㄹㅣ/VV+ㅇㅓ/EC+ㅂㅗㄴㅐ/VV+ㅇㅓ,
ㅈㅝㄷㅗ	ㅈㅜ/VX+ㅇㅓㄷㅗ,ㅈㅜ/VV+ㅇㅓㄷㅗ,
ㄱㅓㄹㅇㅓㄷㅏㄴㅣㅅㅣㄴㄷㅏ	ㄱㅓㄷ/VV+ㅇㅓ/EC+ㄷㅏㄴㅣ/VV+ㅅㅣ/EP+ㄴㄷㅏ,
ㄱㅓㅊㅜㅈㅏㅇㅅㅡㄹㅓㅇㅜ	ㄱㅓㅊㅜㅈㅏㅇㅅㅡㄹㅓㅂ,
ㅇㅓㄸㅓㄱㅎㅐ	ㅇㅓㄸㅓㄱㅎㅏ/VV+ㅇㅏ,
ㅈㅝㄷㅜ	ㅈㅜ/VV+ㅇㅓㄷㅜ,ㅈㅜ/VX+ㅇㅓㄷㅜ,
ㅇㅡㄹㄹㅓㄷㅐㅆ	ㅇㅡㄹㄹㅓㄷㅐ/VV+ㅇㅓㅆ,
ㅇㅏㄴㅆㅡㄹㅓㅇㅜㅁ	ㅇㅏㄴㅆㅡㄹㅓㅂ/VA+ㅁ,
“ㅇㅏㄵㅇㅡ	"/SS+ㅇㅏㄵ/VV+ㅇㅡㅅㅣ,
ㅎㅐㄷㅏ	ㅎㅏ/VV+ㅇㅏ/EC+ㄷㅏㄹ,ㅎㅏ/XSV+ㅇㅏㄷㅏ,ㅎㅏ/XSV+ㅇㅏ/EC+ㄷㅏㄹ,
‘ㅅㅣㅂㅣ’	'/SS+ㅅㅣㅂㅣ/NNG+'/SS+ㅇㅣ,
ㅇㅓㄷㅇㅓㄷㅡㄹ	ㅇㅓㄷㅇㅓㄷㅡㄷ,
ㅆㅣ(57)	(/SS+57/SN+)/SS+ㅆㅣ,
ㄱㅏㅇㅎㅐㅈㅣㄴㄷㅏ	ㄱㅏㅇㅎㅏ/VA+ㅇㅏ/EC+ㅈㅣ/VX+ㄴㄷㅏ,
ㄱㅜㄹㄹㅕㄷㅜ	ㄱㅜㄹㄹㅣ/VV+ㅇㅓㄷㅜ,
ㄷㅚㅁㅜㄹㅇㅡㅅㅕㅆ	ㄷㅚㅁㅜㄷ/VV+ㅇㅡㅅㅣ/EP+ㅇㅓㅆ,
ㅂㅜㄷㅣㅈㅊㅕㅂㅘㅇㅑㅈㅛ	ㅂㅜㄷㅣㅈㅊㅣ/VV+ㅇㅓ/EC+ㅂㅗ/VX+ㅇㅏㅇㅑㅈㅛ,
ㅌㅏㅇㅣㄹㄹㅓㅆ	ㅌㅏㅇㅣㄹㅡ/VV+ㅇㅓㅆ,
ㅇㅗㄹㄹㅏㄱㅏㅅㅓ	ㅇㅗㄹㄹㅏㄱㅏ/VV+ㅇㅏㅅㅓ,
ㄱㅓㄹㄹㅕㅈㅕ	ㄱㅓㄹㄹㅣ/VV+ㅇㅓ/EC+ㅈㅣ/VX+ㅇㅓ,
ㄱㅏㅎㅐ	ㄱㅏㅎㅏ/VV+ㅇㅏ,
‘ㅍㅗㅁ’	'/SS+ㅍㅗㅁ/NNG+',
ㅇㅓㄹㄹㅜㄱㅈㅕ	ㅇㅓㄹㄹㅜㄱㅈㅣ/VV+ㅇㅓ,
‘ㅎㅘㅂㅗ’	'/SS+ㅎㅘㅂㅗ/NNG+',
ㅂㅜㄱㄷㅗㄷㅇㅝ	ㅂㅜㄱㄷㅗㄷㅇㅜ/VV+ㅇㅓ,
ㅅㅓㄱㅡㄹㅍㅓㅈㅣㄴㄷㅏ	ㅅㅓㄱㅡㄹㅍㅡ/VA+ㅇㅓ/EC+ㅈㅣ/VX+ㄴㄷㅏ,
ㅇㅑㅎㅏㄴㄷㅏㄱㅗ	ㅇㅏㅇㅑ/EC+ㅎㅏ/VX+ㄴㄷㅏㄱㅗ,
ㄴㅓㅁㄱㅕㅂㅗㄹ	ㄴㅓㅁㄱㅣ/VV+ㅇㅓ/EC+ㅂㅗ/VX+ㄹ,
ㄴㅐㅈㅝㅆ	ㄴㅐㅈㅜ/VV+ㅇㅓㅆ,
ㅇㅛㅇㅅㅗㅅㅇㅡㅁㅊㅕㅆ	ㅇㅛㅇㅅㅗㅅㅇㅡㅁㅊㅣ/VV+ㅇㅓㅆ,
ㅂㅣㅌㅡㄴㄷㅏ	ㅂㅣㅌㅡㄹ/VV+ㄴㄷㅏ,
‘ㅇㅣㅁㅅㅜㄹㅁㅣㄴㄹㅏㄴ’	'/SS+ㅇㅣㅁㅅㅜㄹㅁㅣㄴㄹㅏㄴ/NNP+',
ㅁㅏㄴㅈㅕㅂㅗㄴ	ㅁㅏㄴㅈㅣ/VV+ㅇㅓ/EC+ㅂㅗ/VX+ㄴ,
ㄷㅡㄹㅇㅣㄷㅐㅆ	ㄷㅡㄹㅇㅣㄷㅐ/VV+ㅇㅓㅆ,
ㄱㅜㄹㄹㅓㅇㅗㄴ	ㄱㅜㄹㅡ/VV+ㅇㅓ/EC+ㅇㅗ/VV+ㄴ,
‘ㄲㅗㅊㄱㅏㅄ’	'/SS+ㄲㅗㅊㄱㅏㅄ/NNG+',
ㅊㅏㅈㅇㅏㄴㅏㅅㅓㅇㅑ	ㅊㅏㅈ/VV+ㅇㅏ/EC+ㄴㅏㅅㅓ/VV+ㅇㅓㅇㅑ,
ㅅㅗㄹㅣㅊㅕ	ㅅㅗㄹㅣㅊㅣ/VV+ㅇㅓ,
ㅂㅣㅇㅝㄷㅝ	ㅂㅣㅇㅜ/VV+ㅇㅓ/EC+ㄷㅜ/VX+ㅇㅓ,
sapiens	Sapiens,
ㅂㅘㅈㅜㅅㅠ.	ㅂㅗㅇㅏㅈㅜ/VV+ㅅㅠ/EF+.,
ㄷㅜㅌㅓㅇㅝㅈㅣㄹ	ㄷㅜㅌㅓㅂ/VA+ㅇㅓ/EC+ㅈㅣ/VX+ㄹ,
‘ㄷㅗㅇㅂㅏㅇ’	'/SS+ㄷㅗㅇㅂㅏㅇ/NNG+',
ㅇㅛ”	ㅇㅏㅇㅛ/EC+",
ㅇㅕㄱㄱㅕㅇㅝㅆ	ㅇㅕㄱㄱㅕㅂ/VA+ㅇㅓㅆ,
‘ㅎㅗㅇㅌㅐㄱㅅㅣㄹ’	'/SS+ㅎㅗㅇㅌㅐㄱㅅㅣㄹ/NNP+',
ㄱㅡㄹㅓㄴㅈㅣㄹㅏ	ㄱㅡㄹㅓㅎ/VA+ㄴㅈㅣㄹㅏ,
ㅍㅣㅎㅐㅇㅑ	ㅍㅣㅎㅏ/VV+ㅇㅏㅇㅑ,
ㄷㅜㅌㅓㅇㅝㅈㅣㄴ	ㄷㅜㅌㅓㅂ/VA+ㅇㅓ/EC+ㅈㅣ/VX+ㄴ,
“98ㄹㅣㅂㅠ”	"/SS+98/SN+ㄹㅣㅂㅠ/NNG+",
ㄴㅗㄹㄹㅕㄷㅐㅆ	ㄴㅗㄹㄹㅣ/VV+ㅇㅓ/EC+ㄷㅐ/VX+ㅇㅓㅆ,
‘電視’	'/SS+電視/SH+'/SS+ㅇㅣ,
ㅁㅗㅇㅏ,	ㅁㅗㅇㅡ/VV+ㅇㅏ/EC+,,
ㅈㅣㅇㅓㅈㅜㄴㄷㅏㄴㅡㄴ	ㅈㅣㅅ/VV+ㅇㅓ/EC+ㅈㅜ/VX+ㄴㄷㅏㄴㅡㄴ,
‘ㄹㅏㅌㅣㄴ’	'/SS+ㄹㅏㅌㅣㄴ/NNP+',
ㄱㅜㅂㅜㄹㅕㅅㅓ	ㄱㅜㅂㅜㄹㅣ/VV+ㅇㅓㅅㅓ,
ㄲㅣㅇㅝㅈㅕㅆ	ㄲㅣㅇㅜ/VV+ㅇㅓ/EC+ㅈㅣ/VX+ㅇㅓㅆ,
ㄷㅜㄷㅡㄹㅕ	ㄷㅜㄷㅡㄹㅣ/VV+ㅇㅓ,
ㅁㅐㅅㅓ	ㅁㅐ/VV+ㅇㅓㅅㅓ,
‘ㅈㅏㄱㅈㅓㄴ’	'/SS+ㅈㅏㄱㅈㅓㄴ/NNG+',
ㅂㅣㅇㅝㄹㅏ	ㅂㅣㅇㅜ/VV+ㅇㅓㄹㅏ,
ㅂㅗㅇㅕㅇㅑ	ㅂㅗㅇㅣ/VV+ㅇㅓㅇㅑ,
ㅁㅣㄹㄹㅕㄴㅏㅇㅘ	ㅁㅣㄹㄹㅣ/VV+ㅇㅓ/EC+ㄴㅏㅇㅗ/VV+ㅇㅏ,
‘ㅈㅓㅂ’	'/SS+ㅈㅓㅂ/NNG+',
ㄱㅓㄷㅝㄷㅡㄹㅇㅕ	ㄱㅓㄷㅝㄷㅡㄹㅇㅣ/VV+ㅇㅓ,
ㅇㅕㄱㄱㅕㅇㅜㅁ	ㅇㅕㄱㄱㅕㅂ/VA+ㅁ,
ㅁㅐㅇㅜㄹㅅㅗㄴㅑ	ㅁㅐㅂ/VA+ㄹㅅㅗㄴㅑ,
ㅌㅗㅁㅏㄱㄴㅐ	ㅌㅗㅁㅏㄱ/NNG+ㄴㅐ/VV+ㅇㅓ,
‘ㅇㅣㄴㄱㅏㄴㄱㅘㅎㅏㄱ’	'/SS+ㅇㅣㄴㄱㅏㄴ/NNG+ㄱㅘㅎㅏㄱ/NNG+',
‘ㅇㅣㅅㅏㅇㅏ’	'/SS+ㅇㅣㅅㅏㅇㅏ/NNP+',
ㅈㅓㅁㅊㅕ	ㅈㅓㅁㅊㅣ/VV+ㅇㅓ,
“ㅈㅏㄹㄴㅏㅆ	"/SS+ㅈㅏㄹㄴㅏ/VA+ㅇㅏㅆ,
ㅁㅗㄹㅇㅏㅊㅕㅆ	ㅁㅗㄹㅇㅏㅊㅣ/VV+ㅇㅓㅆ,
ㅇㅣㅁㅎㅏㅇㅈㅜㄴ	ㅇㅣㅁㅎㅏㅇㅈㅜ,
Documents	DOCUMENTS,
ㅂㅗㅇㅕㅇㅛ	ㅂㅗㅇㅣ/VV+ㅇㅓㅇㅛ,
ㅇㅣㄴㄷㅏ	ㅇㅣㄹ/VV+ㄴㄷㅏ,
ㅂㅐㄱㅗㅍㅏㅆ	ㅂㅐㄱㅗㅍㅡ/VA+ㅇㅏㅆ,
"ㅁㅜㅅㅣㄹㅇㅣㅇㅓㅆㅇㅓ.	"/SS+ㅁㅜㅅㅣㄹㅇㅣ/NNP+ㅇㅣ/VCP+ㅇㅓㅆ/EP+ㅇㅓ/EF+.,
ㅅㅔㅇㅝㄹㅏ	ㅅㅔㅇㅜ/VV+ㅇㅓㄹㅏ,
ㅇㅏㄴㄱㅏㅅㅓ	ㅇㅏㄴ/MAG+ㄱㅏ/VV+ㅇㅏㅅㅓ,
ㅇㅣㄴㄷㅔ	ㅇㅣ/VCP+ㅇㅣ/VCP+ㄴㄷㅔ,
ㄷㅡㅅㅕㄷㅗ	ㄷㅡㄹ/VV+ㅅㅣ/EP+ㅇㅓㄷㅗ,
ㅁㅗㄹㄹㅕㄷㅡㄹㅇㅓㄱㅏㅅㅓ	ㅁㅗㄹㄹㅣ/VV+ㅇㅓ/EC+ㄷㅡㄹㅇㅓㄱㅏ/VV+ㅇㅏㅅㅓ,
ㅇㅣㄴㅅㅣㄱㅂㅜㅈㅗㄱ	ㅇㅣㄴㅅㅣㄱ/NNG+ㅂㅜㅈㅗㄱ/NNG+ㅈㅓㅁ,
ㅂㅣㅂㅕㅅㅓ	ㅂㅣㅂㅣ/VV+ㅇㅓㅅㅓ,
ㄷㅗㄴㄷㅏㄱㅗ	ㄷㅗㄹ/VV+ㄴㄷㅏㄱㅗ,
ㅍㅣㅎㅐㅅㅓ	ㅍㅣㅎㅏ/VV+ㅇㅏㅅㅓ,
ㄷㅗㄹㄹㅣㄴㄷㅏ'ㅎㅏㅇㅕ	ㄷㅗㄹㄹㅣ/VV+ㄴㄷㅏ/EC+'/SS+ㅎㅏ/VV+ㅇㅏ,
ㄹㅗㅇㅝㅈㅣㄴㄷㅏㄱㅗ	ㄹㅗㅂ/XSA+ㅇㅓ/EC+ㅈㅣ/VX+ㄴㄷㅏㄱㅗ,
ㅂㅣㅈㅇㅓㄴㅐㅆ	ㅂㅣㅈㅇㅓㄴㅐ/VV+ㅇㅓㅆ,
ㅂㅗㅇㅕㅈㅝ	ㅂㅗㅇㅣ/VV+ㅇㅓ/EC+ㅈㅜ/VX+ㅇㅓ,
ㄷㅡㄹㄹㅓㅇㅑ	ㄷㅡㄹㄹㅡ/VV+ㅇㅓㅇㅑ,
ㅎㅏㄴㄸㅐ	ㅎㅏ/XSA+ㄴ/ETM+ㄸㅐ/NNG+ㅇㅣ,
‘ㅅㅓㅁ’ㅇㅣㄴㄷㅔ	'/SS+ㅅㅓㅁ/NNG+'/SS+ㅇㅣ/VCP+ㄴㄷㅔ,
‘主情的’	'/SS+主情的/SH+',
ㅁㅐㅇㅕ	ㅁㅐㅇㅣ/VV+ㅇㅓ,
ㅈㅏㄹㅏㅆㅅㅏㅇㅗㅂㄴㅣㄷㅏ	ㅈㅏㄹㅏ/VV+ㅇㅏㅆ/EP+ㅅㅏㅇㅗ/EP+ㅂㄴㅣㄷㅏ,
ㅉㅗㅊㄱㅕㄱㅏㄴㄷㅏㄴ	ㅉㅗㅊㄱㅣ/VV+ㅇㅓ/EC+ㄱㅏ/VX+ㄴㄷㅏㄴ,
ㅎㅏㅂㅊㅕㅂㅓㄹㅕㅆ	ㅎㅏㅂㅊㅣ/VV+ㅇㅓ/EC+ㅂㅓㄹㅣ/VX+ㅇㅓㅆ,
ㅇㅗㄹㅡㄴㄷㅏ’	ㅇㅗㄹㅡ/VV+ㄴㄷㅏ/EC+',
ㅇㅓㄸㅓㅅㅣㄹㄴㅡㄴㅈㅣㅇㅛ	ㅇㅓㄸㅓㅎ/VA+ㅅㅣ/EP+ㄹㄴㅡㄴㅈㅣㅇㅛ,
ㅆㅏㅇㅜㄹㄱㅔ	ㅆㅏㅇㅜ/VV+ㄹ/ETM+ㄱㅓㅅ/NNB+ㅇㅣ,
ㅎㅏㄴㄷㅔ	ㅎㅏ/XSV+ㄴ/ETM+ㄷㅔ/NNB+ㅇㅔ,
‘ㅎㅛㅈㅏㅂㅣ’	'/SS+ㅎㅛㅈㅏㅂㅣ/NNG+',
ㄴㅏㄹㄹㅕㅂㅓㄹㅣㄴ	ㄴㅏㄹㄹㅣ/VV+ㅇㅓ/EC+ㅂㅓㄹㅣ/VX+ㄴ,
‘ㅅㅔㄹㅕㄴ’	'/SS+ㅅㅔㄹㅕㄴ/NNG+',
ㅎㅐㅇㅣㄷㅏ.	ㅎㅐㅇㅣ/NNG+ㅇㅣ/VCP+ㄷㅏ/EF+.,
ㄱㅏㅎㅐㅈㅕㅆ	ㄱㅏㅎㅏ/VV+ㅇㅏ/EC+ㅈㅣ/VX+ㅇㅓㅆ,
‘ㅅㅏㄱㅣㅈㅗㅇㅇㅣㄴ(舍己從人)’	'/SS+ㅅㅏㄱㅣㅈㅗㅇㅇㅣㄴ/NNG+(/SS+舍己從人/SH+)/SS+',
‘ㅍㅗㄱㅎㅐㅇ’	'/SS+ㅍㅗㄱㅎㅐㅇ/NNG+',
ㄴㅐㅂㅓㄹㅕㄷㅝㄷㅗ	ㄴㅐㅂㅓㄹㅣ/VV+ㅇㅓ/EC+ㄷㅜ/VX+ㅇㅓㄷㅗ,
“‘ㅇㅗㅆㅣ’	"/SS+'/SS+ㅇㅗ/NNP+ㅆㅣ/NNB+',
ㅂㅜㄺㅎㅕㅆ	ㅂㅜㄺㅎㅣ/VV+ㅇㅓㅆ,
ㅂㅜㅊㅕㅆ	ㅂㅜㅊㅣ/VV+ㅇㅓㅆ,
ㄱㅏㅌㅇㅣㄹㅏㅁㅕㄴ	ㄱㅏㅌㅇㅣ/MAG+ㅇㅣ/VCP+ㄹㅏㅁㅕㄴ,
ㄱㅏㅂㅈㅏㄱㅅㅡㄹㅓㄴ	ㄱㅏㅂㅈㅏㄱㅅㅡㄹㅓㅂ/VA+ㄴ,
ㅇㅚㅇㅝ	ㅇㅚㅇㅜ/VV+ㅇㅓ,
ㅁㅣㄹㄹㅕㅅㅓ	ㅁㅣㄹㄹㅣ/VV+ㅇㅓㅅㅓ,
ㄲㅣㅇㅝㅈㅣㄴ	ㄲㅣㅇㅜ/VV+ㅇㅓ/EC+ㅈㅣ/VX+ㄴ,
ㄱㅐㅋㅕ	ㄱㅐㅋㅣ/VV+ㅇㅓ,
ㅊㅏㅈㅇㅏㄴㅐㅆ	ㅊㅏㅈㅇㅏㄴㅐ/VV+ㅇㅓㅆ,
‘ㄱㅝㄴㅇㅑㅇㄱㅣ’	'/SS+ㄱㅝㄴㅇㅑㅇㄱㅣ/NNG+',
ㄱㅣㅇㅜㄹㅇㅕ	ㄱㅣㅇㅜㄹㅇㅣ/VV+ㅇㅓ,
‘ㄱㅜㄱㄱㅕㅇ’	'/SS+ㄱㅜㄱㄱㅕㅇ/NNG+',
